title,question,answer,type
Arnold Schwarzenegger,When was Arnold Schwarzenegger born?,"July 30, 1947",general
Arnold Schwarzenegger,How many times did Schwarzenegger win the Mr. Olympia title?,Seven times,general
Benedetto Varchi,Where was Lorenzo buried?,The Basilica di San Lorenzo,domain
Benedetto Varchi,Who became the ruler of Florence after Lorenzo's death?,Piero di Lorenzo de' Medici (Piero the Unfortunate),domain
Benedetto Varchi,When was Leon Battista Alberti born?,14 February 1404,domain
Benedetto Varchi,Who was Leon Battista Alberti's father?,Lorenzo di Benedetto Alberti,domain
Benedetto Varchi,Who was Leon Battista Alberti's mother?,Bianca Fieschi,domain
Benedetto Varchi,What was the name of the disease that medical researchers suggested Lorenzo may have suffered from?,Acromegaly,domain
Benedetto Varchi,Where was Leon Battista Alberti born?,Genoa,domain
Benedetto Varchi,How many children did Lorenzo have with Clarice?,10,domain
Benedetto Varchi,Who was the leader of the group that attacked Lorenzo and Giuliano?,"Girolamo Riario, Francesco de' Pazzi, and Francesco Salviati",domain
Benedetto Varchi,Who were some of the artists that Lorenzo supported?,"Piero and Antonio del Pollaiuolo, Andrea del Verrocchio, Leonardo da Vinci, Sandro Botticelli, Domenico Ghirlandaio and Michelangelo Buonarroti",domain
Benedetto Varchi,What was the name of the library that Lorenzo expanded?,The Medici Library (also called the Laurentian Library),domain
Benedetto Varchi,Where did Leon Battista Alberti study law?,Bologna,domain
Benedetto Varchi,What was the name of the conspiracy that targeted Lorenzo and his brother Giuliano?,The Pazzi conspiracy,domain
Benedetto Varchi,Who wrote a poem about Lorenzo's jousting tournament win?,Luigi Pulci,domain
Benedetto Varchi,What was the name of the horse Lorenzo rode in the jousting tournament in 1469?,Morello di Vento,domain
Benedetto Varchi,"What was the name of the work that Dante wrote, which is a collection of his longest poems with an allegorical commentary?",Convivio,domain
Benedetto Varchi,What was the name of Giovanni Boccaccio's stepmother?,Margherita de' Mardoli,domain
Benedetto Varchi,What was the name of the guild that Dante entered to take part in public life?,The Physicians' and Apothecaries' Guild,domain
Benedetto Varchi,Who did Lorenzo marry in 1469?,Clarice Orsini,domain
Benedetto Varchi,What was the name of the school where Leon Battista Alberti was sent to study?,Boarding school in Padua,domain
Benedetto Varchi,What was the name of the village that was redesigned by Leon Battista Alberti as a retreat for Pope Pius II?,Pienza,domain
Benedetto Varchi,What was the name of the church where Leon Battista Alberti designed the upper parts of the façade?,Santa Maria Novella,domain
Benedetto Varchi,"What was the name of the work that Dante wrote, which describes his journey through Hell, Purgatory, and Paradise?",The Divine Comedy,domain
Benedetto Varchi,What was the name of the city where Dante died?,Ravenna,domain
Benedetto Varchi,"What was the name of the work that Dante wrote, which is a treatise on vernacular literature?",De vulgari eloquentia,domain
Benedetto Varchi,What is the name of the narrative poem written by Francesco Petrarca?,I trionfi,domain
Benedetto Varchi,What was the name of the institution where Dante's works are housed?,Cultural institutions across the world,domain
Benedetto Varchi,Who was Lorenzo de Medici's father?,Piero di Cosimo de' Medici,domain
Benedetto Varchi,When was Lorenzo de Medici born?,1 January 1449,domain
Benedetto Varchi,What was the cause of Dante's death?,Quartan malaria,domain
Benedetto Varchi,What was the name of the treatise on architecture written by Leon Battista Alberti?,De re aedificatoria,domain
Benedetto Varchi,Who was Lorenzo's humanist philosopher tutor?,Marsilio Ficino,domain
Benedetto Varchi,"What was the name of the work that Dante wrote, which proposed a universal monarchy under Henry VII?",De Monarchia,domain
Benedetto Varchi,What was the name of the architect that Leon Battista Alberti was compared to by Jacob Burckhardt?,Leonardo Da Vinci,domain
Benedetto Varchi,Who was the Pope that Leon Battista Alberti served under?,Pope Nicholas V,domain
Benedetto Varchi,What was the name of the comedy written by Leon Battista Alberti about the Olympian deities?,Momus,domain
Benedetto Varchi,What was the name of the dialogue written by Leon Battista Alberti about Florence during the Medici rule?,De iciarchia,domain
Benedetto Varchi,What was the name of the essay written by Leon Battista Alberti on cryptography?,De componendis cifris,domain
Benedetto Varchi,What was the name of the book written by Leon Battista Alberti on the art of building?,De re aedificatoria,domain
Benedetto Varchi,What was the name of the palace where Leon Battista Alberti introduced the use of classical building elements in civic buildings?,Palazzo Rucellai,domain
Benedetto Varchi,Who tutored Lorenzo de Medici in Greek?,John Argyropoulos,domain
Benedetto Varchi,What was the name of Francesco Petrarca's father?,Ser Petracco,domain
Benedetto Varchi,What was the name of the council that ruled the Republic of Florence?,Signoria of Florence,entity
Benedetto Varchi,Where did Francesco Petrarca study law?,University of Montpellier and University of Bologna,domain
Benedetto Varchi,What was the name of the book that Giovanni Boccaccio wrote about famous women?,De mulieribus claris,domain
Benedetto Varchi,When did Giovanni Boccaccio begin work on The Decameron?,Around 1349,domain
Benedetto Varchi,What was the name of the poem that Giovanni Boccaccio wrote to commemorate the death of Petrarch?,Rime,domain
Benedetto Varchi,Where did Giovanni Boccaccio die?,Certaldo,domain
Benedetto Varchi,Who was a friend of Francesco Petrarca's father?,Dante Alighieri,domain
Benedetto Varchi,When was Giovanni Boccaccio born?,16 June 1313,domain
Benedetto Varchi,What are the main subdivisions of Tuscan dialects?,"Northern Tuscan dialects, Southern Tuscan dialects, and Corsican",entity
Benedetto Varchi,What historical event marked the beginning of Montevarchi?,The town sprang up around 1100 near a fortified Benedictine monastery.,entity
Benedetto Varchi,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,entity
Benedetto Varchi,In what year did the pope declare Cosimo the first grand duke of Tuscany?,1569,entity
Benedetto Varchi,Who did Lorenzino de' Medici assassinate?,"Alessandro de' Medici, Duke of Florence",entity
Benedetto Varchi,Which Italian dialect served as the basis for Standard Italian?,Florentine dialect,entity
Benedetto Varchi,In which Italian region is Montevarchi located?,Tuscany,entity
Benedetto Varchi,When did Ezra Pound begin writing The Cantos?,1915,entity
Benedetto Varchi,What is the title of the section written at the end of World War II?,The Pisan Cantos,entity
Benedetto Varchi,How many sections are in The Cantos?,120,entity
Benedetto Varchi,What was Piero Strozzi's relation to the Medici family?,"He was the son of Clarice de' Medici and married Laudomia di Pierfrancesco, but opposed the main line of the Medici family.",entity
Benedetto Varchi,What themes are integral to The Cantos?,"Economics, governance and culture",entity
Benedetto Varchi,Name a dialect of Tuscan spoken in the city of Pisa.,Pisano-Livornese,entity
Benedetto Varchi,What roles did Lorenzino de' Medici serve in?,"Politician, writer, and dramatist",entity
Benedetto Varchi,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,entity
Benedetto Varchi,In which battle did Piero Strozzi suffer a defeat by Imperial-Spanish forces?,The Battle of Serravalle,entity
Benedetto Varchi,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,entity
Benedetto Varchi,What happened to Lorenzino de' Medici in 1548?,He was murdered in retaliation for assassinating his cousin.,entity
Benedetto Varchi,What award did The Pisan Cantos win in 1948?,The first Bollingen Prize,entity
Benedetto Varchi,Who was influenced by Giovanni Boccaccio's works?,"Geoffrey Chaucer, Miguel de Cervantes, Lope de Vega",domain
Benedetto Varchi,What was the name of Giovanni Boccaccio's most notable work?,The Decameron,domain
Benedetto Varchi,Who became Pope Leo X and retook the city of Florence in 1512?,"Giovanni, Lorenzo's second son",domain
Benedetto Varchi,What was the cause of Giovanni Boccaccio's death?,"Illnesses, including obesity and congestive heart failure",domain
Benedetto Varchi,Who was Francesco Petrarca's lifelong friend and schoolmate?,Guido Sette,domain
Benedetto Varchi,What was the title of Francesco Petrarca's first large-scale work?,Africa,domain
Benedetto Varchi,When did Francesco Petrarca become the second poet laureate since classical antiquity?,8 April 1341,domain
Benedetto Varchi,What is the name of the collection of Francesco Petrarca's 366 lyric poems?,Rerum vulgarium fragmenta,domain
Benedetto Varchi,Who is believed to be the woman who inspired Francesco Petrarca's love poems?,Laura de Noves,domain
Benedetto Varchi,When was Francesco Petrarca born?,20 July 1304,domain
Benedetto Varchi,When did Laura de Noves die?,1348,domain
Benedetto Varchi,What is the name of the literary movement that emerged in the 16th century and was influenced by Francesco Petrarca's style?,Petrarchism,domain
Benedetto Varchi,Who are some of the notable writers who were influenced by Francesco Petrarca's style?,"Pietro Bembo, Michelangelo, Vittoria Colonna, Clément Marot, Garcilaso de la Vega, Giovanni della Casa, Thomas Wyatt, Henry Howard, Joachim du Bellay, Edmund Spenser, and Philip Sidney",domain
Benedetto Varchi,When was Dante Alighieri most likely born?,May 1265,domain
Benedetto Varchi,Where was Dante Alighieri born?,"Florence, Republic of Florence",domain
Benedetto Varchi,What was the name of Dante's father?,Alighiero di Bellincione,domain
Benedetto Varchi,What was the name of Dante's mother?,"Bella, probably a member of the Abati family",domain
Benedetto Varchi,What did Giovanni Boccaccio study at the University of Naples?,Canon law,domain
Benedetto Varchi,Where was Francesco Petrarca born?,"Arezzo, Italy",domain
Benedetto Varchi,Who may have tutored Giovanni Boccaccio?,Giovanni Mazzuoli,domain
Benedetto Varchi,Who was Giovanni Boccaccio's father?,Boccaccino di Chellino,domain
Benedetto Varchi,Where was Giovanni Boccaccio born?,Florence or a village near Certaldo,domain
Benedetto Varchi,Where is Giovanni Boccaccio buried?,Certaldo,domain
Benedetto Varchi,What was the name of the battle that Dante fought in with the Guelph cavalry?,The Battle of Campaldino,domain
Benedetto Varchi,What was the name of the artist that portrayed Leon Battista Alberti in his frescoes in the Camera degli Sposi?,Mantegna,domain
Benedetto Varchi,"What was the name of the poem that Dante wrote, which is widely considered one of the most important poems of the Middle Ages?",The Divine Comedy,domain
Benedetto Varchi,What was the name of the dialect that Dante chose to write in?,"The Tuscan dialect, specifically the Florentine dialect",domain
Benedetto Varchi,Who was the woman that Dante claimed to have fallen in love with at first sight?,Beatrice Portinari,domain
Benedetto Varchi,Where did Giovanni Boccaccio grow up?,Florence,domain
Benedetto Varchi,Who was the woman that Dante was promised to marry when he was 12 years old?,Gemma di Manetto Donati,domain
Beyoncé,What group was Beyoncé a part of in the late 1990s?,Destiny's Child,general
Beyoncé,What nickname is Beyoncé known by?,Queen Bey,general
Beyoncé,When was Beyoncé born?,"September 4, 1981",general
Beyoncé,What is Beyoncé's full name?,Beyoncé Giselle Knowles-Carter,general
Beyoncé,What was the name of Beyoncé's debut album?,Dangerously in Love,general
Bill Gates,What is Bill Gates best known for?,Co-founding Microsoft,general
Bill Gates,Who did Bill Gates co-found Microsoft with?,Paul Allen,general
Bill Gates,What foundation did Bill Gates establish with his then-wife Melinda?,Bill & Melinda Gates Foundation,general
